health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1996,390,7.65878728012898
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1997,361,7.10163003064914
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1998,353,6.95282909237021
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1999,396,7.80764794605625
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2000,427,8.43383488644938
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2001,403,7.957821571028
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2002,389,7.67864192656929
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2003,376,7.41836835355628
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2004,398,7.82801958971737
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2005,371,7.25998982427302
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2006,404,7.87064095071108
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2007,405,7.83365570599613
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2008,446,8.57214245901324
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2009,425,8.12324394579407
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2010,409,7.77241457945346
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2011,433,8.16996547104662
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2012,453,8.5252935862692
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2013,463,8.69042926591212
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2014,464,8.67678958785249
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2015,436,8.11464731062721
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2016,438,8.10405757951413
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2017,473,8.71921545494765
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2018,470,8.64272448097681
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1994,203,8.27442729142533
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1995,188,7.66298204946455
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1996,215,8.78619708870381
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1997,196,8.02514983691749
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1998,193,7.91310833045304
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1999,228,9.3575507842079
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2000,231,9.49864428440668
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2001,237,9.73812657345732
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2002,227,9.31995147056107
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2003,228,9.35159026253359
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2004,228,9.31904358819146
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2005,215,8.73531350024418
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2006,242,9.77752494480951
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2007,222,8.89223927814244
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2008,250,9.93918016871162
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2009,232,9.16282940272965
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2010,227,8.90818603431888
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2011,250,9.7264910710812
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2012,265,10.2821180387151
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2013,249,9.62623904000495
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2014,270,10.3984933738489
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2015,245,9.38528670518593
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2016,246,9.36250120361423
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2017,272,10.3018596371624
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2018,258,9.74043992810196
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1994,171,6.45558782091067
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1995,160,6.03696812895869
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1996,175,6.61583187469992
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1997,165,6.24759089108821
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1998,160,6.06501928107536
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1999,168,6.37470758874788
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2000,196,7.44959927997342
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2001,166,6.31066650902672
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2002,162,6.15884107338715
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2003,148,5.62649501294854
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2004,170,6.44501623954533
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2005,156,5.88917923717008
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2006,162,6.0949548822846
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2007,183,6.84511085152057
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2008,196,7.29274647064558
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2009,193,7.14833082771375
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2010,182,6.70601352551343
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2011,183,6.70427901524033
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2012,188,6.87056656592272
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2013,214,7.80731260625607
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2014,194,7.05180166262581
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2015,191,6.91394956291893
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2016,192,6.91344546317744
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2017,201,7.21853115460585
scotland_wide,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2018,212,7.60033972084526
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1994,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1995,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1996,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1997,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1998,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1999,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2000,380,7.50552050784722
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2001,428,8.45148295880889
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2002,433,8.54717726016581
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2003,402,7.93134063332347
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2004,459,9.02779143638259
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2005,460,9.00160463386952
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2006,460,8.96162088447302
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2007,547,10.5802707930367
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2008,562,10.8016683003709
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2009,607,11.6019037061106
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2010,594,11.2880544259055
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2011,580,10.9436027094851
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2012,655,12.3268593797049
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2013,605,11.3557445051335
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2014,600,11.2199865360162
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2015,641,11.930020472734
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2016,633,11.7120284197088
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2017,604,11.1340510249226
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2018,496,9.12083264375425
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1994,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1995,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1996,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1997,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1998,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1999,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2000,154,6.33242952293779
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2001,173,7.10842150720724
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2002,158,6.48701467994999
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2003,168,6.8906454566037
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2004,176,7.19364768211271
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2005,173,7.02888016531276
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2006,155,6.26246432415485
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2007,194,7.77069558540375
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2008,207,8.22964117969322
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2009,227,8.9653546311191
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2010,226,8.86894292403554
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2011,217,8.44259424969848
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2012,249,9.66131091184927
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2013,242,9.35562187823774
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2014,230,8.85797583698244
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2015,232,8.88729190042096
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2016,241,9.17220646370337
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2017,240,9.08987615043745
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,2018,176,6.64464119126335
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,1994,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,1995,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,1996,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,1997,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,1998,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,1999,0,0
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2000,226,8.58984406772446
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2001,255,9.69409614338443
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2002,275,10.4548228097621
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2003,234,8.89594481776999
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2004,283,10.7290564458313
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2005,287,10.8345797504347
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2006,305,11.4750693771408
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2007,353,13.2039569977419
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2008,355,13.208801005506
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2009,380,14.0744337540478
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2010,368,13.5594119636755
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2011,363,13.2986518171161
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2012,406,14.8375001370459
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2013,363,13.2432452152848
scotland_wide,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Female,2014,370,13.4493124493379
