health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
NHS Lothian,Breast,All,2000,502,64.6490663232453
NHS Lothian,Breast,All,2001,578,74.1805487820529
NHS Lothian,Breast,All,2002,599,76.8135827958092
NHS Lothian,Breast,All,2003,569,73.0508017614358
NHS Lothian,Breast,All,2004,564,72.1402898402425
NHS Lothian,Breast,All,2005,685,87.0106445138836
NHS Lothian,Breast,All,2006,580,73.1408971109346
NHS Lothian,Breast,All,2007,674,84.097573148668
NHS Lothian,Breast,All,2008,675,83.4425297302643
NHS Lothian,Breast,All,2009,648,79.3621633537862
NHS Lothian,Breast,All,2010,621,75.2253125302839
NHS Lothian,Breast,All,2011,690,82.4757055258723
NHS Lothian,Breast,All,2012,722,85.5713845497428
NHS Lothian,Breast,All,2013,680,80.0263616250059
NHS Lothian,Breast,All,2014,718,83.671281405864
NHS Lothian,Breast,All,2015,742,85.5035722516709
NHS Lothian,Breast,All,2016,653,74.2045454545455
NHS Lothian,Breast,All,2017,725,81.5110461521165
NHS Lothian,Breast,All,2018,799,88.9982957773149
NHS Lothian,Breast,Male,1994,2,0.554931257890429
NHS Lothian,Breast,Male,1995,5,1.37616698960719
NHS Lothian,Breast,Male,1996,1,0.273914067678688
NHS Lothian,Breast,Male,1997,2,0.545147775933361
NHS Lothian,Breast,Male,1998,3,0.81432561624091
NHS Lothian,Breast,Male,1999,0,0
NHS Lothian,Breast,Male,2000,2,0.537241586796751
NHS Lothian,Breast,Male,2001,4,1.07100495072038
NHS Lothian,Breast,Male,2002,6,1.60363919187276
NHS Lothian,Breast,Male,2003,0,0
NHS Lothian,Breast,Male,2004,5,1.32974479537887
NHS Lothian,Breast,Male,2005,1,0.263709602985193
NHS Lothian,Breast,Male,2006,3,0.78425426568966
NHS Lothian,Breast,Male,2007,2,0.515876086564007
NHS Lothian,Breast,Male,2008,1,0.255268095317107
NHS Lothian,Breast,Male,2009,3,0.757264055451923
NHS Lothian,Breast,Male,2010,3,0.747952480085765
NHS Lothian,Breast,Male,2011,2,0.49117361022427
NHS Lothian,Breast,Male,2012,4,0.974780004337771
NHS Lothian,Breast,Male,2013,4,0.968644962561872
NHS Lothian,Breast,Male,2014,8,1.91806505597154
NHS Lothian,Breast,Male,2015,3,0.711635718419979
NHS Lothian,Breast,Male,2016,2,0.467901927755942
NHS Lothian,Breast,Male,2017,7,1.61845220479432
NHS Lothian,Breast,Male,2018,2,0.457729797523224
NHS Lothian,Breast,Female,1994,457,116.603942080755
NHS Lothian,Breast,Female,1995,537,136.052008857315
NHS Lothian,Breast,Female,1996,487,123.022669516145
NHS Lothian,Breast,Female,1997,500,125.65750288384
NHS Lothian,Breast,Female,1998,550,137.66623197511
NHS Lothian,Breast,Female,1999,548,136.460299515417
NHS Lothian,Breast,Female,2000,500,123.692569539963
NHS Lothian,Breast,Female,2001,574,141.48420380627
NHS Lothian,Breast,Female,2002,593,146.181170977738
NHS Lothian,Breast,Female,2003,569,140.622991982759
NHS Lothian,Breast,Female,2004,559,137.753266403482
NHS Lothian,Breast,Female,2005,684,167.624462388649
NHS Lothian,Breast,Female,2006,577,140.573647679073
NHS Lothian,Breast,Female,2007,672,162.412993039443
NHS Lothian,Breast,Female,2008,674,161.555148072244
NHS Lothian,Breast,Female,2009,645,153.444654059622
NHS Lothian,Breast,Female,2010,618,145.608764799435
NHS Lothian,Breast,Female,2011,688,160.215359250341
NHS Lothian,Breast,Female,2012,718,165.670260803755
NHS Lothian,Breast,Female,2013,676,154.771826032804
NHS Lothian,Breast,Female,2014,710,160.985685878381
NHS Lothian,Breast,Female,2015,739,165.607436423776
NHS Lothian,Breast,Female,2016,651,143.84832950327
NHS Lothian,Breast,Female,2017,718,157.132915187618
NHS Lothian,Breast,Female,2018,797,172.948434458619
NHS Lothian,Carcinoma in situ of the breast,All,1994,19,2.52548748554491
NHS Lothian,Carcinoma in situ of the breast,All,1995,51,6.72796591163938
NHS Lothian,Carcinoma in situ of the breast,All,1996,64,8.41064998554419
NHS Lothian,Carcinoma in situ of the breast,All,1997,32,4.18420983812338
NHS Lothian,Carcinoma in situ of the breast,All,1998,39,5.07865402646109
NHS Lothian,Carcinoma in situ of the breast,All,1999,59,7.64555715377937
NHS Lothian,Carcinoma in situ of the breast,All,2000,35,4.50740502253703
NHS Lothian,Carcinoma in situ of the breast,All,2001,36,4.62024179265382
NHS Lothian,Carcinoma in situ of the breast,All,2002,45,5.77063643708083
NHS Lothian,Carcinoma in situ of the breast,All,2003,45,5.77730418148438
NHS Lothian,Carcinoma in situ of the breast,All,2004,59,7.54659060385516
NHS Lothian,Carcinoma in situ of the breast,All,2005,77,9.78075858039275
NHS Lothian,Carcinoma in situ of the breast,All,2006,56,7.06187972105575
NHS Lothian,Carcinoma in situ of the breast,All,2007,69,8.60939547070934
NHS Lothian,Carcinoma in situ of the breast,All,2008,79,9.76586644250501
NHS Lothian,Carcinoma in situ of the breast,All,2009,60,7.34834845868391
NHS Lothian,Carcinoma in situ of the breast,All,2010,60,7.26814613819169
NHS Lothian,Carcinoma in situ of the breast,All,2011,73,8.72569058462127
NHS Lothian,Carcinoma in situ of the breast,All,2012,85,10.0741934719226
NHS Lothian,Carcinoma in situ of the breast,All,2013,55,6.47272042555195
NHS Lothian,Carcinoma in situ of the breast,All,2014,77,8.97310399477928
NHS Lothian,Carcinoma in situ of the breast,All,2015,85,9.79488361373588
NHS Lothian,Carcinoma in situ of the breast,All,2016,75,8.52272727272727
NHS Lothian,Carcinoma in situ of the breast,All,2017,66,7.42031592557198
NHS Lothian,Carcinoma in situ of the breast,All,2018,95,10.5817748421088
NHS Lothian,Carcinoma in situ of the breast,Male,1994,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,1995,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,1996,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,1997,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,1998,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,1999,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2000,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2001,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2002,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2003,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2004,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2005,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2006,1,0.26141808856322
NHS Lothian,Carcinoma in situ of the breast,Male,2007,1,0.257938043282004
NHS Lothian,Carcinoma in situ of the breast,Male,2008,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2009,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2010,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2011,2,0.49117361022427
NHS Lothian,Carcinoma in situ of the breast,Male,2012,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2013,1,0.242161240640468
NHS Lothian,Carcinoma in situ of the breast,Male,2014,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2015,3,0.711635718419979
NHS Lothian,Carcinoma in situ of the breast,Male,2016,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2017,0,0
NHS Lothian,Carcinoma in situ of the breast,Male,2018,0,0
NHS Lothian,Carcinoma in situ of the breast,Female,1994,19,4.84786630095044
NHS Lothian,Carcinoma in situ of the breast,Female,1995,51,12.921140506002
NHS Lothian,Carcinoma in situ of the breast,Female,1996,64,16.1672502033537
NHS Lothian,Carcinoma in situ of the breast,Female,1997,32,8.04208018456574
NHS Lothian,Carcinoma in situ of the breast,Female,1998,39,9.76178735823507
NHS Lothian,Carcinoma in situ of the breast,Female,1999,59,14.6918935609664
NHS Lothian,Carcinoma in situ of the breast,Female,2000,35,8.65847986779738
NHS Lothian,Carcinoma in situ of the breast,Female,2001,36,8.87357375788454
NHS Lothian,Carcinoma in situ of the breast,Female,2002,45,11.0930062293393
NHS Lothian,Carcinoma in situ of the breast,Female,2003,45,11.121326255227
NHS Lothian,Carcinoma in situ of the breast,Female,2004,59,14.5392535202243
NHS Lothian,Carcinoma in situ of the breast,Female,2005,77,18.8700052688976
NHS Lothian,Carcinoma in situ of the breast,Female,2006,55,13.3995678030312
NHS Lothian,Carcinoma in situ of the breast,Female,2007,68,16.4346481051817
NHS Lothian,Carcinoma in situ of the breast,Female,2008,79,18.9359891657378
NHS Lothian,Carcinoma in situ of the breast,Female,2009,60,14.2739213078718
NHS Lothian,Carcinoma in situ of the breast,Female,2010,60,14.1367732814985
NHS Lothian,Carcinoma in situ of the breast,Female,2011,71,16.5338524807765
NHS Lothian,Carcinoma in situ of the breast,Female,2012,85,19.6127746076868
NHS Lothian,Carcinoma in situ of the breast,Female,2013,54,12.3634298901944
NHS Lothian,Carcinoma in situ of the breast,Female,2014,77,17.4590110037117
NHS Lothian,Carcinoma in situ of the breast,Female,2015,82,18.3759266397153
NHS Lothian,Carcinoma in situ of the breast,Female,2016,75,16.572388191621
NHS Lothian,Carcinoma in situ of the breast,Female,2017,66,14.4439727052685
NHS Lothian,Carcinoma in situ of the breast,Female,2018,95,20.6149325891704
NHS Lothian,Colorectal cancer,All,1994,486,64.5993114723592
NHS Lothian,Colorectal cancer,All,1995,489,64.509320211601107
NHS Lothian,Colorectal cancer,All,1996,473,62.1599600494126
NHS Lothian,Colorectal cancer,All,1997,510,66.6858442950914
NHS Lothian,Colorectal cancer,All,1998,449,58.4696322533597
NHS Lothian,Colorectal cancer,All,1999,509,65.9591286656559
NHS Lothian,Colorectal cancer,All,2000,518,66.709594333548
NHS Lothian,Colorectal cancer,All,2001,467,59.9348032547037
NHS Lothian,Colorectal cancer,All,2002,493,63.2205280773522
NHS Lothian,Colorectal cancer,All,2003,463,59.442040800606
NHS Lothian,Colorectal cancer,All,2004,501,64.082065975109
NHS Lothian,Colorectal cancer,All,2005,513,65.1627162563829
NHS Lothian,Colorectal cancer,All,2006,472,59.5215576488985
NHS Lothian,Colorectal cancer,All,2007,550,68.6256160708715
NHS Lothian,Colorectal cancer,All,2008,550,67.990209409845
NHS Lothian,Colorectal cancer,All,2009,576,70.5441452033655
NHS Lothian,Colorectal cancer,All,2010,548,66.3824013954841
NHS Lothian,Colorectal cancer,All,2011,622,74.3476649812935
NHS Lothian,Colorectal cancer,All,2012,579,68.623035532273
NHS Lothian,Colorectal cancer,All,2013,585,68.8462081626889
NHS Lothian,Colorectal cancer,All,2014,573,66.7738777793316
NHS Lothian,Colorectal cancer,All,2015,575,66.2595067988016
NHS Lothian,Colorectal cancer,All,2016,507,57.6136363636364
NHS Lothian,Colorectal cancer,All,2017,538,60.4868176963292
NHS Lothian,Colorectal cancer,All,2018,586,65.272842710271
NHS Lothian,Colorectal cancer,Male,1994,225,62.4297665126732
NHS Lothian,Colorectal cancer,Male,1995,264,72.6616170512595
NHS Lothian,Colorectal cancer,Male,1996,250,68.478516919672
NHS Lothian,Colorectal cancer,Male,1997,295,80.4092969501708
NHS Lothian,Colorectal cancer,Male,1998,249,67.5890261479955
NHS Lothian,Colorectal cancer,Male,1999,261,70.5199563370692
NHS Lothian,Colorectal cancer,Male,2000,258,69.3041646967808
NHS Lothian,Colorectal cancer,Male,2001,252,67.4733118953842
NHS Lothian,Colorectal cancer,Male,2002,256,68.4219388532376
NHS Lothian,Colorectal cancer,Male,2003,251,67.0617342004157
NHS Lothian,Colorectal cancer,Male,2004,286,76.0614022956714
NHS Lothian,Colorectal cancer,Male,2005,289,76.2120752627207
NHS Lothian,Colorectal cancer,Male,2006,276,72.1513924434487
NHS Lothian,Colorectal cancer,Male,2007,299,77.1234749413191
NHS Lothian,Colorectal cancer,Male,2008,303,77.3462328810834
NHS Lothian,Colorectal cancer,Male,2009,329,83.0466247478942
NHS Lothian,Colorectal cancer,Male,2010,299,74.5459305152146
NHS Lothian,Colorectal cancer,Male,2011,355,87.1833158148079
NHS Lothian,Colorectal cancer,Male,2012,324,78.9571803513595
NHS Lothian,Colorectal cancer,Male,2013,325,78.7024032081521
NHS Lothian,Colorectal cancer,Male,2014,309,74.0852627869006
NHS Lothian,Colorectal cancer,Male,2015,311,73.7729028095378
NHS Lothian,Colorectal cancer,Male,2016,247,57.7858880778589
NHS Lothian,Colorectal cancer,Male,2017,320,73.9863865048831
NHS Lothian,Colorectal cancer,Male,2018,311,71.1769835148613
NHS Lothian,Colorectal cancer,Female,1994,261,66.5943739235823
NHS Lothian,Colorectal cancer,Female,1995,225,57.0050316441265
NHS Lothian,Colorectal cancer,Female,1996,223,56.3327624273105
NHS Lothian,Colorectal cancer,Female,1997,215,54.0327262400511
NHS Lothian,Colorectal cancer,Female,1998,200,50.0604479909491
NHS Lothian,Colorectal cancer,Female,1999,248,61.755755985079
NHS Lothian,Colorectal cancer,Female,2000,260,64.3201361607805
NHS Lothian,Colorectal cancer,Female,2001,215,52.994954387366
NHS Lothian,Colorectal cancer,Female,2002,237,58.4231661411869
NHS Lothian,Colorectal cancer,Female,2003,212,52.3938036912918
NHS Lothian,Colorectal cancer,Female,2004,215,52.9820255398006
NHS Lothian,Colorectal cancer,Female,2005,224,54.8945607822475
NHS Lothian,Colorectal cancer,Female,2006,196,47.7511870798931
NHS Lothian,Colorectal cancer,Female,2007,251,60.6631863882444
NHS Lothian,Colorectal cancer,Female,2008,247,59.2049281511044
NHS Lothian,Colorectal cancer,Female,2009,247,58.760976050739004
NHS Lothian,Colorectal cancer,Female,2010,249,58.6676091182188
NHS Lothian,Colorectal cancer,Female,2011,267,62.1766001741876
NHS Lothian,Colorectal cancer,Female,2012,255,58.8383238230605
NHS Lothian,Colorectal cancer,Female,2013,260,59.5276253972324
NHS Lothian,Colorectal cancer,Female,2014,264,59.8594662984403
NHS Lothian,Colorectal cancer,Female,2015,264,59.1615199132298
NHS Lothian,Colorectal cancer,Female,2016,260,57.4509457309528
NHS Lothian,Colorectal cancer,Female,2017,218,47.7088795416446
NHS Lothian,Colorectal cancer,Female,2018,275,59.6748048633881
NHS Lothian,Colon,All,1994,329,43.7308096181197
NHS Lothian,Colon,All,1995,352,46.4361568803346
NHS Lothian,Colon,All,1996,327,42.9731647698899
NHS Lothian,Colon,All,1997,333,43.5419336279714
NHS Lothian,Colon,All,1998,276,35.9412438795708
NHS Lothian,Colon,All,1999,344,44.5774857779678
NHS Lothian,Colon,All,2000,341,43.915003219575
NHS Lothian,Colon,All,2001,308,39.5287353371493
NHS Lothian,Colon,All,2002,319,40.9074005206396
NHS Lothian,Colon,All,2003,299,38.3869766725296
NHS Lothian,Colon,All,2004,349,44.640002046533
NHS Lothian,Colon,All,2005,335,42.5526509666438
NHS Lothian,Colon,All,2006,322,40.6058083960706
NHS Lothian,Colon,All,2007,362,45.1681327593736
NHS Lothian,Colon,All,2008,385,47.5931465868915
NHS Lothian,Colon,All,2009,405,49.6013520961164
NHS Lothian,Colon,All,2010,383,46.3949995154569
NHS Lothian,Colon,All,2011,428,51.1588434276425
NHS Lothian,Colon,All,2012,393,46.5783298172423
NHS Lothian,Colon,All,2013,417,49.0749894082757
NHS Lothian,Colon,All,2014,395,46.0308581550366
NHS Lothian,Colon,All,2015,418,48.1677805946071
NHS Lothian,Colon,All,2016,351,39.8863636363636
NHS Lothian,Colon,All,2017,383,43.0603181741526
NHS Lothian,Colon,All,2018,390,43.4409704044466
NHS Lothian,Colon,Male,1994,145,40.2325161970561
NHS Lothian,Colon,Male,1995,176,48.441078034173
NHS Lothian,Colon,Male,1996,165,45.1958211669835
NHS Lothian,Colon,Male,1997,184,50.1535953858692
NHS Lothian,Colon,Male,1998,142,38.5447458354031
NHS Lothian,Colon,Male,1999,161,43.5008159780388
NHS Lothian,Colon,Male,2000,159,42.7107061503417
NHS Lothian,Colon,Male,2001,157,42.0369443157751
NHS Lothian,Colon,Male,2002,159,42.4964385846281
NHS Lothian,Colon,Male,2003,151,40.3439118098118
NHS Lothian,Colon,Male,2004,188,49.9984043062455
NHS Lothian,Colon,Male,2005,171,45.094342110468
NHS Lothian,Colon,Male,2006,181,47.3166740299428
NHS Lothian,Colon,Male,2007,183,47.2026619206067
NHS Lothian,Colon,Male,2008,199,50.7983509681043
NHS Lothian,Colon,Male,2009,216,54.5230119925384
NHS Lothian,Colon,Male,2010,193,48.1182762188509
NHS Lothian,Colon,Male,2011,229,56.2393783706789
NHS Lothian,Colon,Male,2012,205,49.9574752223108
NHS Lothian,Colon,Male,2013,223,54.0019566628244
NHS Lothian,Colon,Male,2014,201,48.1913845312848
NHS Lothian,Colon,Male,2015,214,50.7633479139585
NHS Lothian,Colon,Male,2016,156,36.4963503649635
NHS Lothian,Colon,Male,2017,211,48.7847736016573
NHS Lothian,Colon,Male,2018,199,45.5441148535608
NHS Lothian,Colon,Female,1994,184,46.9477578618358
NHS Lothian,Colon,Female,1995,176,44.5906025305167
NHS Lothian,Colon,Female,1996,162,40.923352077239
NHS Lothian,Colon,Female,1997,149,37.4459358593842
NHS Lothian,Colon,Female,1998,134,33.5405001539359
NHS Lothian,Colon,Female,1999,183,45.5697715535059
NHS Lothian,Colon,Female,2000,182,45.0240953125464
NHS Lothian,Colon,Female,2001,151,37.2197121511268
NHS Lothian,Colon,Female,2002,160,39.4417999265396
NHS Lothian,Colon,Female,2003,148,36.5768063505244
NHS Lothian,Colon,Female,2004,161,39.6749121484088
NHS Lothian,Colon,Female,2005,164,40.1906605727169
NHS Lothian,Colon,Female,2006,141,34.3516192768619
NHS Lothian,Colon,Female,2007,179,43.2617942768755
NHS Lothian,Colon,Female,2008,186,44.5834681623701
NHS Lothian,Colon,Female,2009,189,44.9628521197963
NHS Lothian,Colon,Female,2010,190,44.7664487247452
NHS Lothian,Colon,Female,2011,199,46.3413611785144
NHS Lothian,Colon,Female,2012,188,43.3788426617073
NHS Lothian,Colon,Female,2013,194,44.4167666425503
NHS Lothian,Colon,Female,2014,194,43.9876381132478
NHS Lothian,Colon,Female,2015,204,45.7157199329503
NHS Lothian,Colon,Female,2016,195,43.0882092982146
NHS Lothian,Colon,Female,2017,172,37.641868262215
NHS Lothian,Colon,Female,2018,191,41.4468644687532
NHS Lothian,Rectum and rectosigmoid junction,All,1994,157,20.8685018542395
NHS Lothian,Rectum and rectosigmoid junction,All,1995,137,18.0731633312666
NHS Lothian,Rectum and rectosigmoid junction,All,1996,146,19.1867952795227
NHS Lothian,Rectum and rectosigmoid junction,All,1997,177,23.14391066712
NHS Lothian,Rectum and rectosigmoid junction,All,1998,173,22.5283883737889
NHS Lothian,Rectum and rectosigmoid junction,All,1999,165,21.3816428876881
NHS Lothian,Rectum and rectosigmoid junction,All,2000,177,22.794591113973
NHS Lothian,Rectum and rectosigmoid junction,All,2001,159,20.4060679175544
NHS Lothian,Rectum and rectosigmoid junction,All,2002,174,22.3131275567125
NHS Lothian,Rectum and rectosigmoid junction,All,2003,164,21.0550641280764
NHS Lothian,Rectum and rectosigmoid junction,All,2004,152,19.442063928576
NHS Lothian,Rectum and rectosigmoid junction,All,2005,178,22.6100652897391
NHS Lothian,Rectum and rectosigmoid junction,All,2006,150,18.9157492528279
NHS Lothian,Rectum and rectosigmoid junction,All,2007,188,23.4574833114979
NHS Lothian,Rectum and rectosigmoid junction,All,2008,165,20.3970628229535
NHS Lothian,Rectum and rectosigmoid junction,All,2009,171,20.9427931072491
NHS Lothian,Rectum and rectosigmoid junction,All,2010,165,19.9874018800271
NHS Lothian,Rectum and rectosigmoid junction,All,2011,194,23.188821553651
NHS Lothian,Rectum and rectosigmoid junction,All,2012,186,22.0447057150307
NHS Lothian,Rectum and rectosigmoid junction,All,2013,168,19.7712187544132
NHS Lothian,Rectum and rectosigmoid junction,All,2014,178,20.743019624295
NHS Lothian,Rectum and rectosigmoid junction,All,2015,157,18.0917262041945
NHS Lothian,Rectum and rectosigmoid junction,All,2016,156,17.7272727272727
NHS Lothian,Rectum and rectosigmoid junction,All,2017,155,17.4264995221766
NHS Lothian,Rectum and rectosigmoid junction,All,2018,196,21.8318723058244
NHS Lothian,Rectum and rectosigmoid junction,Male,1994,80,22.1972503156172
NHS Lothian,Rectum and rectosigmoid junction,Male,1995,88,24.2205390170865
NHS Lothian,Rectum and rectosigmoid junction,Male,1996,85,23.2826957526885
NHS Lothian,Rectum and rectosigmoid junction,Male,1997,111,30.2557015643015
NHS Lothian,Rectum and rectosigmoid junction,Male,1998,107,29.0442803125925
NHS Lothian,Rectum and rectosigmoid junction,Male,1999,100,27.0191403590303
NHS Lothian,Rectum and rectosigmoid junction,Male,2000,99,26.5934585464392
NHS Lothian,Rectum and rectosigmoid junction,Male,2001,95,25.4363675796091
NHS Lothian,Rectum and rectosigmoid junction,Male,2002,97,25.9255002686096
NHS Lothian,Rectum and rectosigmoid junction,Male,2003,100,26.7178223906039
NHS Lothian,Rectum and rectosigmoid junction,Male,2004,98,26.0629979894259
NHS Lothian,Rectum and rectosigmoid junction,Male,2005,118,31.1177331522527
NHS Lothian,Rectum and rectosigmoid junction,Male,2006,95,24.8347184135059
NHS Lothian,Rectum and rectosigmoid junction,Male,2007,116,29.9208130207124
NHS Lothian,Rectum and rectosigmoid junction,Male,2008,104,26.5478819129791
NHS Lothian,Rectum and rectosigmoid junction,Male,2009,113,28.5236127553557
NHS Lothian,Rectum and rectosigmoid junction,Male,2010,106,26.4276542963637
NHS Lothian,Rectum and rectosigmoid junction,Male,2011,126,30.943937444129
NHS Lothian,Rectum and rectosigmoid junction,Male,2012,119,28.9997051290487
NHS Lothian,Rectum and rectosigmoid junction,Male,2013,102,24.7004465453277
NHS Lothian,Rectum and rectosigmoid junction,Male,2014,108,25.8938782556157
NHS Lothian,Rectum and rectosigmoid junction,Male,2015,97,23.0095548955793
NHS Lothian,Rectum and rectosigmoid junction,Male,2016,91,21.2895377128954
NHS Lothian,Rectum and rectosigmoid junction,Male,2017,109,25.2016129032258
NHS Lothian,Rectum and rectosigmoid junction,Male,2018,112,25.6328686613005
NHS Lothian,Rectum and rectosigmoid junction,Female,1994,77,19.6466160617465
NHS Lothian,Rectum and rectosigmoid junction,Female,1995,49,12.4144291136098
NHS Lothian,Rectum and rectosigmoid junction,Female,1996,61,15.4094103500715
NHS Lothian,Rectum and rectosigmoid junction,Female,1997,66,16.5867903806668
NHS Lothian,Rectum and rectosigmoid junction,Female,1998,66,16.5199478370132
NHS Lothian,Rectum and rectosigmoid junction,Female,1999,65,16.1859844315731
NHS Lothian,Rectum and rectosigmoid junction,Female,2000,78,19.2960408482342
NHS Lothian,Rectum and rectosigmoid junction,Female,2001,64,15.7752422362392
NHS Lothian,Rectum and rectosigmoid junction,Female,2002,77,18.9813662146472
NHS Lothian,Rectum and rectosigmoid junction,Female,2003,64,15.8169973407673
NHS Lothian,Rectum and rectosigmoid junction,Female,2004,54,13.3071133913918
NHS Lothian,Rectum and rectosigmoid junction,Female,2005,60,14.7039002095306
NHS Lothian,Rectum and rectosigmoid junction,Female,2006,55,13.3995678030312
NHS Lothian,Rectum and rectosigmoid junction,Female,2007,72,17.4013921113689
NHS Lothian,Rectum and rectosigmoid junction,Female,2008,61,14.6214599887343
NHS Lothian,Rectum and rectosigmoid junction,Female,2009,58,13.7981239309428
NHS Lothian,Rectum and rectosigmoid junction,Female,2010,59,13.9011603934735
NHS Lothian,Rectum and rectosigmoid junction,Female,2011,68,15.8352389956733
NHS Lothian,Rectum and rectosigmoid junction,Female,2012,67,15.4594811613531
NHS Lothian,Rectum and rectosigmoid junction,Female,2013,66,15.1108587546821
NHS Lothian,Rectum and rectosigmoid junction,Female,2014,70,15.8718281851925
NHS Lothian,Rectum and rectosigmoid junction,Female,2015,60,13.4457999802795
NHS Lothian,Rectum and rectosigmoid junction,Female,2016,65,14.3627364327382
NHS Lothian,Rectum and rectosigmoid junction,Female,2017,46,10.0670112794296
NHS Lothian,Rectum and rectosigmoid junction,Female,2018,84,18.2279403946349
NHS Lothian,Cervix uteri,Female,1994,63,16.0745040505199
NHS Lothian,Cervix uteri,Female,1995,51,12.921140506002
NHS Lothian,Cervix uteri,Female,1996,70,17.6829299099181
NHS Lothian,Cervix uteri,Female,1997,62,15.5815303575961
NHS Lothian,Cervix uteri,Female,1998,54,13.5163209575562
NHS Lothian,Cervix uteri,Female,1999,49,12.2017421099551
NHS Lothian,Cervix uteri,Female,2000,52,12.8640272321561
NHS Lothian,Cervix uteri,Female,2001,48,11.8314316771794
NHS Lothian,Cervix uteri,Female,2002,42,10.3534724807167
NHS Lothian,Cervix uteri,Female,2003,42,10.3799045048786
NHS Lothian,Cervix uteri,Female,2004,41,10.1035490564271
NHS Lothian,Cervix uteri,Female,2005,44,10.7828601536558
NHS Lothian,Cervix uteri,Female,2006,49,11.9377967699733
NHS Lothian,Cervix uteri,Female,2007,51,12.3259860788863
NHS Lothian,Cervix uteri,Female,2008,48,11.5054111386762
NHS Lothian,Cervix uteri,Female,2009,53,12.6086304886201
NHS Lothian,Cervix uteri,Female,2010,40,9.424515520999
NHS Lothian,Cervix uteri,Female,2011,59,13.7393985403636
NHS Lothian,Cervix uteri,Female,2012,38,8.76806394225999
NHS Lothian,Cervix uteri,Female,2013,53,12.1344774848205
NHS Lothian,Cervix uteri,Female,2014,57,12.9242029507996
NHS Lothian,Cervix uteri,Female,2015,48,10.7566399842236
NHS Lothian,Cervix uteri,Female,2016,52,11.4901891461906
NHS Lothian,Cervix uteri,Female,2017,21,4.5958094971309
NHS Lothian,Cervix uteri,Female,2018,34,7.37797587401889
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,1994,586,149.518402755629
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,1995,691,175.068786071517
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,1996,642,162.177728602392
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,1997,515,129.427227970355
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,1998,549,137.415929735155
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,1999,406,101.100148911057
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2000,451,111.570697725046
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2001,502,123.737056290501
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2002,419,103.288213557626
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2003,567,140.128710815861
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2004,521,128.389001424354
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2005,455,111.50457658894
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2006,429,104.516628863644
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2007,468,113.109048723898
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2008,509,122.005297283045
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2009,588,139.884428817144
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2010,599,141.13211992696
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2011,497,115.736967365435
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2012,492,113.523354199787
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2013,468,107.149725715018
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2014,536,121.532855818045
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2015,491,110.031463171954
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2016,406,89.7118614106417
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2017,422,92.3538860852019
NHS Lothian,Carcinoma in situ of the cervix uteri,Female,2018,357,77.4687466771984
NHS Lothian,Corpus uteri,Female,1994,61,15.5642023346303
NHS Lothian,Corpus uteri,Female,1995,59,14.9479860755709
NHS Lothian,Corpus uteri,Female,1996,63,15.9146369189263
NHS Lothian,Corpus uteri,Female,1997,69,17.3407353979699
NHS Lothian,Corpus uteri,Female,1998,62,15.5187388771942
